case_id,Resultado análisis,Fecha registro,Tipo,Título,URL,Anexos,Fecha de publicación,Emisor,Norma,Fecha de divulgación,Tipo de Norma,Tema,Sector Económico,Incidencia SURA,Obligaciones SURA,Norma Importante,Control SOX,Divulgación SOX,Compañía Impactada,Obligaciones,Persona que analizó,Justificación de no divulgación SOX,detected_at,entidad,fuente_url,document_url,publication_date,status,priority,aplica_sura,link_status,link_error,notes
case_0088,,,,Documento 088 de prueba,https://gov.co/docs/normativa_088.pdf,,,Banco de la República,,,,,,pendiente,,,NO,,,,,,2026-05-05 13:59:57,Banco de la República,https://gov.co/source/2,https://gov.co/docs/normativa_088.pdf,,detectado,,,,,Mock: Revisión pendiente para Banco de la República
case_0089,,,,Documento 089 de prueba,https://gov.co/docs/normativa_089.pdf,,,DIAN,,,,,,pendiente,,,SÍ,,,,,,2026-05-10 13:59:57,DIAN,https://gov.co/source/6,https://gov.co/docs/normativa_089.pdf,,en_validacion,,,,,Mock: Revisión pendiente para DIAN
case_0090,,,,Documento 090 de prueba,https://gov.co/docs/normativa_090.pdf,,,Banco de la República,,,,,,pendiente,,,NO,,,,,,2026-05-29 13:59:57,Banco de la República,https://gov.co/source/8,https://gov.co/docs/normativa_090.pdf,,validado,,,,,Mock: Revisión pendiente para Banco de la República
case_0091,,,,Documento 091 de prueba,https://gov.co/docs/normativa_091.pdf,,,Banco de la República,,,,,,pendiente,,,NO,,,,,,2026-05-27 13:59:57,Banco de la República,https://gov.co/source/7,https://gov.co/docs/normativa_091.pdf,,consolidado,,,,,Mock: Revisión pendiente para Banco de la República
case_0092,,,,Documento 092 de prueba,https://gov.co/docs/normativa_092.pdf,,,DIAN,,,,,,pendiente,,,SÍ,,,,,,2026-05-18 13:59:57,DIAN,https://gov.co/source/3,https://gov.co/docs/normativa_092.pdf,,detectado,,,,,Mock: Revisión pendiente para DIAN
case_0093,,,,Documento 093 de prueba,https://gov.co/docs/normativa_093.pdf,,,Banco de la República,,,,,,pendiente,,,NO,,,,,,2026-05-29 13:59:57,Banco de la República,https://gov.co/source/3,https://gov.co/docs/normativa_093.pdf,,en_validacion,,,,,Mock: Revisión pendiente para Banco de la República
case_0094,,,,Documento 094 de prueba,https://gov.co/docs/normativa_094.pdf,,,Superintendencia Financiera,,,,,,pendiente,,,SÍ,,,,,,2026-05-07 13:59:57,Superintendencia Financiera,https://gov.co/source/7,https://gov.co/docs/normativa_094.pdf,,validado,,,,,Mock: Revisión pendiente para Superintendencia Financiera
case_0095,,,,Documento 095 de prueba,https://gov.co/docs/normativa_095.pdf,,,Procuraduría,,,,,,pendiente,,,NO,,,,,,2026-05-03 13:59:57,Procuraduría,https://gov.co/source/8,https://gov.co/docs/normativa_095.pdf,,consolidado,,,,,Mock: Revisión pendiente para Procuraduría
case_0096,,,,Documento 096 de prueba,https://gov.co/docs/normativa_096.pdf,,,Procuraduría,,,,,,pendiente,,,NO,,,,,,2026-05-18 13:59:57,Procuraduría,https://gov.co/source/2,https://gov.co/docs/normativa_096.pdf,,detectado,,,,,Mock: Revisión pendiente para Procuraduría
2cd5f699379cc308,2026-05-31 14:00:09-0500,Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/normas?body_value=&field_norm_list_view=9,https://www.ugpp.gov.co/wp-content/uploads/2024/11/CircuIar_0002_de_2026_UGPP.pdf,detectado,ok,"CIRCULAR DE INSTRUCCIONES Y DIRECTRICES INTERNAS CI No.
0002
(12 de Febrero del 2026)
PARA: DIRECTORES Y SUBDIRECTORES UGPP
DE: LUCIANO GRISALES LONDOÑO
Director General
ASUNTO: DIRECTRICES URGENTES: PLAN DE CHOQUE Y ATENCIÓN
REPRESAMIENTO AREAS MISIONALES.
FECHA: 12 de Febrero del 2026
Respetados Directoras/es y Subdirectoras/es,
Como es de su conocimiento, la entidad y especialmente la Dirección de
Pensiones y la Dirección Jurídica enfrentan actualmente una situación
operativa crítica caracterizada por un alto nivel de represamiento y un
conjunto de riesgos jurídicos inminentes, derivados de este. El
diagnóstico actual evidencia 6.600 solicitudes pensionales vencidas,
equivalentes al 72% del total de trámites y 1.218 novedades de nómina
vencidas, correspondientes al 59% del total.
Esta situación es aún consecuencia de la finalización de los contratos
para la operación de la Dirección de Servicios Integrados de Atención al
Ciudadano — DSIAC y la Subdirección de Normalización de Expedientes
Pensionales que se dio en el segundo semestre del año 2024. Estos
servicios debido a la situación impuesta por una insuficiente e
inoportuna asignación presupuestal debieron ser asumidos por la planta
de la entidad, lo que derivó en el represamiento por todos conocidos.
A ello se han sumado los efectos de la entrada obligada en operación de
del nuevo gestor documental ""MiGestor"" y su actualización, con las
derivadas afectaciones de gestión en las áreas. De igual modo, debe
mencionarse que en el último año la entidad ha enfrentado las
complejidades del proceso de provisión de la planta permanente y el fin
________ _________________________________________________________ _______________ _______P__á_g_i_n_a_ _1_ _|_ 3__ _________
Recepción de correspondencia: Avenida Carrera 68 No 13-37
Teléfono: (+57) 601 492 60 90
Línea Gratuita: 01 8000 423423
Conozca nuestros canales de atención UGPP aquí
https://www.ugpp.gov.co/atencion-al-ciudadano\nde la planta temporal, que deja hoy un saldo de un 30% de vacancia en
la planta global de la Subdirección de Determinación de la Dirección de
Pensiones.
A pesar de los ingentes esfuerzos que este equipo directivo ha realizado
desde todas las áreas, hoy la entidad enfrenta una situación en la que el
incremento del número de acciones de tutela ha aumentado los riesgos
de sanciones de multa y arresto por desacato inclusive a otros
funcionarios del gobierno nacional en otros ministerios, como también a
los miembros del consejo directivo.
Por todo lo anterior y con el objetivo de mitigar estos riesgos y
garantizar la prestación del servicio de manera expedita, buscando
retornar a la normalidad, ante la necesidad del servicio, bajo el criterio y
la concertación de los líderes de cada proceso con los funcionarios, se
expiden las siguientes directrices que exigen diligencia y celeridad:
1. Subdirección de Gestión Humana:
Analizar las medidas que permitan la movilidad de aquellos funcionarios
que han sido encargados en vacantes de empleos de jerarquía superior
y que, a juicio del líder del proceso y en concertación con los mismos,
puedan contribuir a solventar la urgencia de la operación en la Dirección
de Pensiones. Esta condición se mantendrá hasta la estabilización de la
operación.
2. Fortalecimiento Operativo (DSIAC y Normalización)
Para suplir el déficit de capacidad y atender el represamiento, se
requiere garantizar la operación del contrato establecido para la
atención tercerizada de servicios de la Dirección de Servicios Integrados
de Atención al Ciudadano — DSIAC y la Subdirección de Normalización
de Expedientes Pensionales. Asimismo, el contrato deberá garantizar 91
personas para DSIAC y 40 personas para Normalización como
personal de apoyo a la Dirección de Pensiones.
3. Gestión Presupuestal
Finalmente, se deberán realizar los traslados presupuestales
pertinentes, de manera prioritaria, para dar cobertura financiera a las
medidas operativas y de contratación descritas anteriormente.
________ _________________________________________________________ _______________ _______P__á_g_i_n_a_ _2_ _|_ 3__ _________
Recepción de correspondencia: Avenida Carrera 68 No 13-37
Teléfono: (+57) 601 492 60 90
Línea Gratuita: 01 8000 423423
Conozca nuestros canales de atención UGPP aquí
https://www.ugpp.gov.co/atencion-al-ciudadano\nEl objetivo de estas medidas es superar la crisis en la operación de la
entidad especialmente del área misional de pensiones, reducir
drásticamente los tiempos de respuesta, evitar que se repitan cifras
como las de 2025 (en las que el 49% de creaciones de SOP se realizaron
fuera de términos) y disminuir, hasta eliminar, el riesgo de sanciones
legales que puedan desprenderse de los problemas operativos de las
áreas misionales.
Agradezco como siempre su compromiso y gestión inmediata para la
ejecución de estas directrices.
Atentamente,
LUCIANO GRISALES LONDOÑO
LUCIANO GRISALES LONDOÑO
Director General
lgrisales
________ _________________________________________________________ _______________ _______P__á_g_i_n_a_ _3_ _|_ 3__ _________
Recepción de correspondencia: Avenida Carrera 68 No 13-37
Teléfono: (+57) 601 492 60 90
Línea Gratuita: 01 8000 423423
Conozca nuestros canales de atención UGPP aquí
https://www.ugpp.gov.co/atencion-al-ciudadano",Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/wp-content/uploads/2024/11/CircuIar_0002_de_2026_UGPP.pdf,CircuIar_0002_de_2026_UGPP.pdf
e6cc9d763e6bdf1b,2026-05-31 14:00:11-0500,Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/normas?body_value=&field_norm_list_view=9,https://www.ugpp.gov.co/wp-content/uploads/2024/11/Decreto_312_de_2026_DAFP.pdf,detectado,ok,"REPUBLlCA DE COLOMBIA
DEPARTAMENTO ADMINISTRATIVO DE LA FUNCiÓN PÚBLICA
DECRETO NÚMERO DE 2026
Por el cual se fijan las remuneraciones de los empleos que sean desempeñados por
empleados públicos de la Rama Ejecutiva, Corporaciones Autónomas Regionales y de
Desarrollo Sostenible, y se dictan otras disposiciones.
EL PRESIDENTE DE LA REPÚBLICA DE COLOMBIA
a
en desarrollo de las normas generales señaladas en la Ley 4 de 1992, y
CONSIDERANDO
Que dentro de los términos establecidos en el Decreto 1072 de 2015, se adelantó en el
año 2025 la negociación del pliego presentado por los representantes de las centrales y
federaciones sindicales de los empleados públicos.
Que el Gobierno Nacional y las centrales y las federaciones sindicales de los
empleados públicos acordaron que para el año 2026 el aumento salarial debe
corresponder al incremento porcentual del IPC total en 2025 certificado por el DANE,
más uno punto nueve por ciento (1.9%), el cual debe regir a partir del 10 de enero del
presente año.
Que, en el mismo escenario de negociación y conforme a lo dispuesto en el Decreto
1072 de 2015, se acordó igualmente incrementar la bonificación por servicios prestados
de los empleados públicos del orden nacional en tres (3) puntos porcentuales para el
año 2026 y en un (1) punto porcentual adicional para el año 2027, así como
incrementar la bonificación especial de recreación en un (1) día para los empleados
públicos del orden nacional, a partir del año 2026.
Que el incremento porcentual del IPC total de 2025 certificado por el DANE fue de
cinco punto uno por ciento (5.1 %) y, en consecuencia, los salarios y prestaciones
establecidos en el presente decreto se ajustarán en siete por ciento (7%) para 2026,
retroactivo a partir del 10 de enero del presente año.
Que, en mérito de lo anterior,
DECRETA
TÍTULO I
Remuneración para empleos de la Rama Ejecutiva del orden nacional,
Corporaciones Autónomas Regionales y de Desarrollo Sostenible
Artículo 1. Campo de aplicación. El presente título fija las escalas de remuneración de
los empleos que sean desempeñados por empleados públicos correspondientes a los
Ministerios, Departamentos Administrativos, Superintendencias, Unidades
Administrativas Especiales, Establecimientos Públicos, Corporaciones Autónomas
Regionales y de Desarrollo Sostenible, Empresas Sociales del Estado, Empresas
Industriales y Comerciales del Estado, Sociedades de Economía Mixta sometidas al\nDECRETO NÚMERO 0312 DE 2026 HOJA 2
Continuación del Decreto ""Por el cual se fijan las remuneraciones de los empleos que sean
desempeñados por empleados públicos de la Rama Ejecutiva, Corporaciones Autónomas Regionales y
de Desarrollo Sostenible, y se dictan otras disposiciones.""
régimen de dichas empresas, demás instituciones públicas de la rama ejecutiva nacional
y entidades en liquidación del orden nacional.
Artículo 2. Asignaciones básicas. A partir del 10 de enero de 2026, las asignaciones
básicas mensuales de las escalas de empleos de las entidades de que trata el artículo 10
del presente título serán las siguientes:
GRADO DIRECTIVO ASESOR PROFESIONAL TECNICO ASISTENCIAL
1 5.293.582 5.166.213 3.119.094
2 5.919.856 5.586 .678 3.447.756
3 6.250.865 6.096.859 3.603.330
-
4 6.643.885 6.938.944 3.794.233 1.750.905
5 6.814.857 7.117.080 4.013.578 1.842.350
6 7.117.080 8.058.630 4.153.336 2.217.402
7 7.542 .646 8.997.052 4.358.947 2.362.843
8 7.708.993 9.846.004 4.575.674 2.422.734 1.750.905
9 7.994.734 10.347.470 4.772.636 2.666.265 1.842.350
10 8.588.629 10.760.056 4.935.489 2.790.104 2.024.954
11 8.721 .841 11.313.850 5.143.281 2.941.402 2.185.702
12 8.997 .052 11.882.975 5.456.748 3.119.094 2.346.870
13 9.386.537 13.028.467 5.912.155 3.326.260 2.422.734
14 9.892.195 13.752.254 6.326.832 3.447.756 2.475.809
15 10.097.999 14.035.182 6.994.971 3.603.330 2.552 .762
16 10.237.627 15.422.174 7.541 .568 4.071 .270 2.666.265
17 10.797.415 17.038.830 7.932.387 4.358.391 2.722.571
18 11 .693.971 18.494.549 8.542.781 4.789.503 2.790.104
19 12.592.536 9.189.073 2.862.077
20 13.847.347 9.891 .820 2.951.001
21 14.037.005 10.543.046 3.075.194
22 15.532.733 11 .339.380 3.263 .351
23 17.060.240 11 .981.391 3.603.330
24 18.409.015 12.919.932 3.930.192
25 19.848.984 4.358.947
26 20 .881 .130 4.741.982
27 21 .916.397
28 23 .137.521
Parágrafo 1. Para las escalas de los niveles de que trata el presente artículo, la primera
columna fija los grados salariales correspondientes a las diferentes denominaciones de
empleos, la segunda y siguientes columnas comprenden las asignaciones básicas
mensuales para cada grado y nivel.
Parágrafo 2. Las asignaciones básicas mensuales de las escalas señaladas en el
presente artículo corresponden a empleos de carácter permanente y de tiempo
completo.\nDECRETO NÚMERO DE 2026 HOJA 3
Continuación del Decreto ""Por el cual se fijan las remuneraciones de los empleos que sean
desempeñados por de la Rama Ejecutiva, Corporaciones Autónomas y
de Desarrollo Sostenible, y se dictan otras disposiciones,""
Se podrán crear empleos tiempo, los cuales se remunerarán en
proporcional al tiempo con a la asignación básica
corresponda,
Se entiende, para efectos título, por errlOIE~OS de medio tiempo los
jornada diaria de cuatro (4)
Parágrafo 3. Ningún empleado a presente título tendrá una
básica inferior a grado 08 de la escala del nivel
asistencial,
Parágrafo 4. Los empleados públicos ejerciendo un cargo cuya
denominación corresponda al nivel a que la entidad no ha efectuado
los ajustes a lo señalado en el Decreto ley 2005, tendrán derecho a un
incremento salarial en su asignación básica mensual, el año 2026, correspondiente
a por ciento (7%), calculado sobre la mensual que devengaban a
31 de diciembre del año 2025.
Parágrafo 5. Los empleos del nivel Técnico 02 Y 03 devengarán en
adelante la asignación básica mensual fijada nivel Técnico.
Artículo 3. Otras remuneraciones. A partir enero de 2026, las
remuneraciones o asignaciones básicas mensuales que a continuación
se serán las siguientes:
a. Ministros del despacho y directores
millones setecientos setenta mil
corriente, distribuidos así:
Asignación Básica:
de Representación:
Prima Dirección:
prima dirección sustituye la prima técnica de que 1624 de
1991, no es factor de salario para ningún efecto y es compatible con la
servicios, la prima de vacaciones, la prima navidad y la bonificación
prestados.
Ministros del Despacho y Directores de Departamento Administrativo podrán
la prima técnica por estudios de formación y
en los mismos términos y
1991, 1336 de 2003, 2177 de 2006 y
adicionen o sustituyan, Esta
Ministro del Despacho o
de base para la liquidación",Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/wp-content/uploads/2024/11/Decreto_312_de_2026_DAFP.pdf,Decreto_312_de_2026_DAFP.pdf
c2052205173c1b74,2026-05-31 14:00:11-0500,Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/normas?body_value=&field_norm_list_view=9,https://www.ugpp.gov.co/wp-content/uploads/2024/11/Circular_Externa_027_de_2026MinTrabajo.pdf,detectado,ok,\n\n,Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/wp-content/uploads/2024/11/Circular_Externa_027_de_2026MinTrabajo.pdf,Circular_Externa_027_de_2026MinTrabajo.pdf
3527441395a58bdf,2026-05-31 14:00:12-0500,Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/normas?body_value=&field_norm_list_view=9,https://www.ugpp.gov.co/wp-content/uploads/2026/03/Sentencia_C-197_de_2023.pdf,detectado,ok,"C-197-23
TEMAS-SUBTEMAS
Sentencia C-197/23
DERECHOS A LA IGUALDAD Y A LA SEGURIDAD SOCIAL EN PENSIONES
DE LA MUJER-Vulneración al establecerse mismo tiempo de cotización para que
hombres y mujeres accedan a la pensión mínima de vejez en el régimen de prima media
El requisito uniforme de cotizaciones para acceder a la pensión, sin considerar que los
hombres y las mujeres están en condiciones pensionales y laborales distintas, genera un
déficit de protección para las mujeres. Lo expuesto, porque la interacción de esa
disposición con el requisito de la edad mínima de pensión implica que, para que las
mujeres puedan acceder a su pensión de vejez, en condiciones dignas y equitativas, deben
alcanzar la misma densidad de aportes que los hombres en un tiempo inferior, a pesar de
que ellas afrontan barreras para acceder y mantenerse en el mercado laboral. En caso de
no lograrlo, la medida afirmativa dispuesta por el Legislador para compensar la
discriminación histórica de las mujeres en este ámbito se torna inocua porque las mujeres
no accederían al disfrute de la prestación por el tiempo adicional previsto en la norma.
Además, es altamente improbable que las mujeres logren acreditar la densidad de
cotizaciones requerida por la norma al momento del cumplimiento de la edad mínima
contemplada en la legislación, e incluso después. De esta manera, la disposición acusada
impone una barrera que le impide a las mujeres alcanzar progresivamente la plenitud de
su derecho a la pensión. En consecuencia, no conduciría a materializar la universalidad
de la prestación. Además, esa medida puede reemplazarse por otras que tengan enfoque
de género y mantengan la sostenibilidad financiera del sistema. Tal y como lo muestra la
experiencia comparada, y ejercicios que el propio Legislador ha procurado, este puede
diseñar normas que permitan superar las disposiciones “ciegas al género”, en materia de
acceso a la pensión, y garanticen que las mujeres accedan a la pensión de vejez en
condiciones materiales de igualdad a los hombres.
PRINCIPIOS DE UNIVERSALIDAD Y PROGRESIVIDAD DEL SISTEMA DE
SEGURIDAD SOCIAL EN SALUD
COSA JUZGADA CONSTITUCIONAL-Requisitos para su configuración
COSA JUZGADA CONSTITUCIONAL-Inexistencia
DEMANDA DE INCONSTITUCIONALIDAD POR VULNERACION DEL
PRINCIPIO DE IGUALDAD-Requisitos en la carga argumentativa
DEMANDA DE INCONSTITUCIONALIDAD-Cumple con los requisitos de aptitud\nsustantiva en cargo por violación del principio de igualdad
INTEGRACION DE UNIDAD NORMATIVA-Eventos en que procede
INTEGRACION DE UNIDAD NORMATIVA-Procedencia
DERECHO FUNDAMENTAL A LA SEGURIDAD SOCIAL-Reiteración de
jurisprudencia
DERECHO A LA SEGURIDAD SOCIAL-Fundamental y autónomo
(...) la jurisprudencia ha establecido que la seguridad social es un derecho fundamental
autónomo. Aquel corresponde al conjunto de medidas institucionales que pretenden
otorgar progresivamente garantías a las personas y a sus familias para que puedan
afrontar los riesgos sociales que les impidan el normal desarrollo de sus actividades
laborales y personales.
SISTEMA DE SEGURIDAD SOCIAL INTEGRAL-Conformación
DERECHO FUNDAMENTAL A LA SEGURIDAD SOCIAL EN PENSIONES Y LA
IMPORTANCIA DE LA PENSION DE VEJEZ-Concepto, naturaleza y protección
constitucional
(...) el derecho fundamental a la pensión de vejez consiste en una prestación económica
que pretende asegurar que el trabajador, al alcanzar una edad en la que su fuerza laboral
o productiva en lo económico ha disminuido, cuente con un ingreso que le permita vivir
en condiciones dignas. Su reconocimiento y pago en el RPM está esencialmente vinculado
al tiempo de la afiliación activa al sistema. Con todo, esa prestación también involucra
los esfuerzos de los demás partícipes del sistema, en especial del Estado, para garantizar
que las personas cuenten con un ingreso digno durante la vejez. Lo expuesto, en atención
al importante componente de solidaridad que contiene este régimen. Además, es una de
las facetas del derecho irrenunciable a la seguridad social y materializa los derechos
fundamentales a la dignidad humana y al mínimo vital. Su prestación debe: (i) sujetarse a
la acreditación de los requisitos que establezca la ley para el efecto; y (ii) atender a los
principios de eficiencia, solidaridad, universalidad, progresividad y sostenibilidad
financiera.
REGIMEN DE PRIMA MEDIA CON PRESTACION DEFINIDA Y REGIMEN DE
AHORRO INDIVIDUAL CON SOLIDARIDAD-Alcance
REGIMEN DE PRIMA MEDIA CON PRESTACION DEFINIDA Y REGIMEN DE
AHORRO INDIVIDUAL CON SOLIDARIDAD-Diferencia
LIBERTAD DE CONFIGURACION LEGISLATIVA EN MATERIA DE
SEGURIDAD SOCIAL-Alcance
LIBERTAD DE CONFIGURACION LEGISLATIVA EN MATERIA DE\nSEGURIDAD SOCIAL-Límites constitucionales
(...) la jurisprudencia ha reconocido que la libertad de configuración del Legislador en
materia de seguridad social está restringida por el principio de igualdad, el cual está
consagrado en la Constitución y en varios instrumentos internacionales ratificados por
Colombia. En efecto, el artículo 13 de la Carta dispone que todas las personas son
iguales ante la ley y disfrutarán “de los mismos derechos, libertades y oportunidades sin
ninguna discriminación por razones de sexo, raza, origen nacional o familiar, lengua,
religión, opinión política o filosófica”. Asimismo, determina que, para materializar ese
mandato, el Estado promoverá las condiciones para que esa igualdad sea real y efectiva.
Lo anterior, a través de la adopción de medidas afirmativas en favor de los grupos
discriminados, marginados o en condición de debilidad manifiesta. Tal es el caso de los
adultos mayores y las mujeres, entre otros.
DISCRIMINACION POR SEXO-Reconocimiento de las mujeres como grupo
históricamente marginado
DERECHO AL TRABAJO Y PROHIBICION DE DISCRIMINACION POR
RAZON DE GENERO-Garantía constitucional de los derechos laborales de las mujeres
trabajadoras
(...) la Corte ha identificado de manera reiterada estereotipos asociados con
preconcepciones que generalmente le asignan a la mujer un rol tradicional asociado al
trabajo del hogar, a la reproducción y a la subordinación frente al hombre quien, por el
contrario, tiene el rol de proveedor y asume el desempeño de labores sociales
sobrevaloradas, asociadas con el liderazgo y la productividad. En ese sentido, el Tribunal
ha acudido a los contenidos de la cláusula de igualdad constitucional y al bloque de
constitucionalidad para superar los patrones de discriminación que afectan a las mujeres
en esos escenarios, los que consecuencialmente, impiden o dificultan su acceso a la
pensión en condiciones de igualdad material. Esto con el fin de reconocer las
obligaciones de acción u abstención del Estado para que no se impongan políticas
discriminatorias por razón del sexo y de prototipos construidos alrededor de la idea de
las mujeres, como ciudadanas supeditadas a roles patriarcales en la sociedad.
DERECHO A LA IGUALDAD Y LA REGLA DE PROHIBICION DE TRATO
DISCRIMINADO A LAS MUJERES-Instrumentos internacionales
DISCRIMINACION POR SEXO-Implementación de acciones positivas a favor de las
mujeres
DERECHOS A LA IGUALDAD Y A LA SEGURIDAD SOCIAL EN PENSIONES
DE LA MUJER-Protección
DERECHOS A LA IGUALDAD Y A LA SEGURIDAD SOCIAL EN PENSIONES
DE LA MUJER-Brecha de género en materia de acceso
(...) la brecha de género en materia pensional está relacionada con los distintos",Unidad de Gestión Pensional y Parafiscal - UGPP,https://www.ugpp.gov.co/wp-content/uploads/2026/03/Sentencia_C-197_de_2023.pdf,Sentencia_C-197_de_2023.pdf
